Player,Country,Rating
"Van Geet, Dirk Daniel",NED,2350
"Van Riemsdijk, Herman C.",BRA,2345
"Van Scheltinga, Theo D",NED,2360
"Van den Berg, Carel B.",NED,2385
"Van der Vliet, Fred",NED,2300
"Van der Weide, Piet",NED,2310
"Vasiukov, Eugeni",URS,2575
"Vasquez, Julio E",PER,2275
"Velikov, Petar",BUL,2335
Velimirovic,YUG,1970
"Velimirovic, Dragoljub",YUG,2500
"Verduga, Denis",ECU,2300
"Veroci, Zsuzsa",HUN,2225
"Vila, Florian",ALB,2250
"Vilela, Jose Luis",CUB,2260
"Vinje Gulbrandsen, Arne",NOR,2335
"Vinje-Gulbrandsen, Arne",NOR,2340
"Visier Segovia, Fernando",ESP,2365
"Vizantiades, Lazaros",GRE,2260
"Vladimirov, Boris T",URS,2450
"Vogt, Lothar",DDR,2400
"Vokralova-Meyer, Stepanka",CSR,2175
"Vooremaa, Andres S",URS,2400
"Vranesic, Zvonko",CAN,2425
"Vreeken, Corry",NED,2160
"Vujanovic, Tatjana",YUG,2050
"Vujnovic, A",YUG,1895
"Vukic, Milan",YUG,2410
"Vukovic, Ivo",YUG,2405
"Wade, Robert Graham",NZL,2375
"Wagman, Stuart",USA,2330
"Wasnetsky, Ursula",BRD,1970
"Weichert-Jorger, Hannelore",BRD,2055
"Westerinen, Heikki",FIN,2450
"Whiteley, Andrew",ENG,2310
"Wibe, Terje",NOR,2390
"Williams, Arthur H",WLS,2390
"Wirthensohn, Heinz",SUI,2315
"Witkowski, Stefan",POL,2335
"Witt, Laszlo",CAN,2325
"Wotulo, Max A",INA,2330
"Wright-Dobson, Josie H",ENG,2065
"Yanofsky, Abe",CAN,2460
"Yepez, Olavo",ECU,2390
"Zaitsev, Igor",URS,2510
"Zatulovskaya, Tatiana",URS,2270
"Zhidkov, Valery S",URS,2490
"Zhukhovitsky, Samuel",URS,2470
"Zichichi, Alvise",ITA,2345
"Zilberstein, Valery I",URS,2445
"Zinn, Lothar",DDR,2425
"Zinser, Sylvain",FRA,2295
"Zivkovic-Jocic, Ljubica",YUG,2075
"Zoebisch, Herbert",AUT,2210
"Zorigt, Damdzinhav",MON,2270
"Zuckerman, Bernard",USA,2460
"Zuidema, Coenraad",NED,2430
"Zuk, Robert D",CAN,2260
"Zwaig, Arne",NOR,2440
