Player,Country,Rating
"Donnelly, Ruth A",USA,2035
"Donnely, B",ZIM,2205
"Donoso-Velasco, Pedro-H",CHI,2370
"Doornbos,Yann",FRA,2245
"Dorenberg,Gaston",NED,2310
"Dorfman,Josif..D",FRA,2605
"Doric,Nenad",CRO,2220
"Dorin,Mauricio",ARG,2295
"Dormann,Lars",GER,2305
"Dorn, Max",AUT,2210
"Dorner, Matthias",GER,2305
"Dornieden,Manfred.Dr",GER,2280
"Doroftei,Nicolae",ROM,2305
"Doroshkievich,Vladimir..K",RUS,2360
"Dors,Ryszard",POL,2210
"Dorsch,Thomas",USA,2275
"Dos Ramos, R",SUR,2205
"Dos.Santos,Haroldo.C",BRA,2245
"Dostan,Janos",YUG,2270
"Dostanic, Miodrag",YUG,2235
"Dotan,Valeria",ISR,2055
"Dotta,Juan.Carlos",ARG,2280
"Doucet, Christian",FRA,2300
"Douven,Rudy..C",NED,2405
"Dovzik,Juri",UKR,2360
"Down, Nick",ENG,2230
"Doyle, Anthony",IRL,2210
"Dozorets, Anatoly",USA,2495
"Drabiniok,Kazimierz",POL,2310
"Draganic,Stjepan",CRO,2285
"Draganov,Ruslan",RUS,2205
"Dragasevic-Georgieva,Antonina",YUG,2215
"Dragiev,Veselin",BUL,2250
"Dragojlovic,Andjelko",YUG,2430
"Dragolov, Todor",BUL,2260
"Dragomarezkij,Evgeni",RUS,2435
"Dragomirescu,Calin",ROM,2315
"Dragos, Dorin",ROM,2240
"Dragovic,Momcilo",YUG,2400
"Dranov,Aleksandar",UKR,2310
"Drasko,Milan",YUG,2525
"Draskoczy, Peter",HUN,2235
"Draskovic,Dragan",YUG,2255
"Drazic,Sinisa",YUG,2410
"Drcelic,Josip",CRO,2340
"Drcelic,Sreten",YUG,2240
"Dreev,Alexey",RUS,2580
"Drei,Andrea",ITA,2280
"Dresen,Ulrich",GER,2295
"Drewes, Mariette",NED,2100
"Dreyer,Martin",NZL,2235
"Dreyer,Michael.Dr",GER,2225
"Dridi, Ali",TUN,2205
"Drill,Frank",GER,2220
"Drimer, Dolfi",ROM,2345
"Drira,",TUN,2215
"Drlic, Matija",CRO,2315
"Drogou,Gerard",FRA,2230
"Droulers,Denis",FRA,2285
"Drozd,Ryszard",POL,2230
"Drozdov,Igor",RUS,2345
"Drtina,Milan",SVK,2260
"Druckenthaner,Andreas",AUT,2290
"Drumev, Avram",BUL,2225
"Drvodelic, Miroslav",CRO,2210
"Drvota, Antonin",CZE,2305
"Drzemicki, Dariusz",POL,2335
"Du Chattel, Philippe J.",NED,2260
"Du, Fengling",CHN,2130
"Duarte, Fernando",BRA,2275
"Duarte,Marcelo.R",CHI,2375
"Dubeck,Michael",GER,2335
"Dubilevskaya, L.",RUS,2090
"Dubin, Jorge",ARG,2350
"Dubisch,Ralph",USA,2300
"Dubois,Jean-Marie",FRA,2310
"Dubois,Martine",FRA,2050
"Dubreuil,Nicolas",FRA,2300
"Duch,Mariusz",POL,2270
"Duchesne, E.L.",TRI,2230
"Ducic, Bogdan",FRA,2280
"Duckworth, Mark",USA,2295
"Duda,Andrzej",POL,2270
"Dudakov,Shaul",ISR,2230
"Dudas,Istvan",HUN,2235
"Dudas,Jan",SVK,2290
"Dudas,Janos",HUN,2295
"Dudek, Andrzej",POL,2215
"Dudek,Richard",GER,2290
"Dueball,Juergen",GER,2410
"Dueckstein,Andreas",AUT,2360
"Duer,Arne",AUT,2390
"Duer,Werner",AUT,2275
"Dugandzic,Boris",CRO,2345
"Duhayon,Yves",BEL,2210
"Duhr, Stefan",GER,2285
"Dujkovic,Sinisa",YUG,2250
"Dukaczewski,Piotr",POL,2230
"Duketic, Nenad",YUG,2225
"Dukhovnaya, Galina",RUS,2070
"Duminica,Mariana",ROM,2115
"Dumitrache,Dragos",ROM,2375
"Dumitriu,Petru",ROM,2285
"Dumont,Sadi.Glasser",BRA,2340
"Dumpor,Atif",BIH,2320
"Duncan,Christopher.R",ENG,2325
"Dunn, Andrew",ENG,2245
"Dunne, David Joseph",IRL,2335
"Dunne,Alex",USA,2235
"Dunnington,Angus.J",ENG,2380
"Dunworth,Christopher",ENG,2300
"Dupuis, Stephane",CAN,2230
"Duran,",ESP,2210
"Durao,Joaquim",POR,2225
"Durham, Diana G",USA,2025
"Durham,Dan",USA,2245
"Duriga,Stefan",SVK,2255
"Durlu, Nuri",TUR,2255
"Dusper,Hrvoje",CRO,2275
"Dussol,Pierre",FRA,2340
"Dutreeuw,Marc",BEL,2425
"Dutschak,Hauke",GER,2320
"Dutton, Ian R.",ENG,2225
"Dvoirys,Semen.I",RUS,2515
"Dvoretzky,Mark",RUS,2475
"Dwars, Cochita",NED,2030
"Dworakowski,Lukasz",POL,2205
"Dyballa,Markus",GER,2280
"Dybowski, Jerzy",POL,2315
"Dyczka, Klaudia",POL,2035
"Dydyshko,Viacheslav",BLR,2500
"Dymerski, Henryk",POL,2265
"Dzera, Victor",CAN,2220
"Dzevlan,Miralem",BIH,2430
"Dzhandzhgava, Lasha",UKR,2485
"Dzhandzhgava, Natia",UKR,2230
"Dzhanoev, David",UKR,2385
"Dzhaparidze, David",UKR,2220
"Dzieniszewski,Andrzej",POL,2360
"Dzierzak, Boguslaw",POL,2240
"Dzindzichashvili,Roman",USA,2560
"Dziuban, Oleg I.",RUS,2440
"Eales, Richard G.",ENG,2360
"Ebalard,Marc",FRA,2255
"Ebeling, Mika",FIN,2345
"Ebenfelt, Anders",SWE,2305
"Eberle,Jan",NED,2215
"Eberlein, Robert B.",USA,2295
"Eberlein,Wolfgang",GER,2285
"Eberth,Zoltan",HUN,2205
"Ebner,Hubert",AUT,2275
"Echevarria, Ramon",CUB,2235
"Eckert,Doug.D",USA,2295
"Edelman,Daniel",USA,2400
"Edwards, Paul",ENG,2270
"Effert, Kai",GER,2275
"Efimov,Igor",ITA,2470
"Efler,David",CZE,2340
"Efler,Lukas",CZE,2290
"Efstathiou,Damianos",GRE,2210
"Efthimiou,Efthimios",GRE,2245
"Egartner,Wolfgang",AUT,2240
"Egedi,Istvan",HUN,2310
"Egeli, Per",NOR,2210
"Egerland, Edit",HUN,2265
"Egger, Thomas",GER,2265
"Egger,Jorge",CHI,2355
"Egin,Vladimir",UZB,2350
"Eglezos,Haralambos",GRE,2310
"Egozi,Nadav",ISR,2220
"Egyed,Andras",HUN,2205
"Ehlvest,Jaan",EST,2615
"Ehrenfeucht,Wojciech",POL,2235
"Ehrke,Michael",GER,2240
"Ehrler, Eberhard",GER,2210
"Eichner, Annemarie",GER,2015
"Eidelson,Rakhil",BLR,2205
"Eidler, Aido E.",ARG,2390
"Eiken, Hakan",NOR,2215
"Eilers,Stefan",GER,2265
"Eilertsen, Jens B.",NOR,2240
"Eimert-Buchmueller, Gaby",GER,2030
"Einarsson, Arnthor",ISL,2250
"Einarsson, Halldor",ISL,2300
"Einersen,Eivind",DEN,2240
"Eingorn,Vereslav..S",UKR,2580
"Eising,Johannes",GER,2330
"Eismont,Oleg",RUS,2410
"Eisterer,Heinrich",AUT,2395
"Ek, Hans",SWE,2325
"Eke, Matthew",ENG,2290
"Ekelund,Peter",SWE,2310
"Ekic,Omer",YUG,2285
"Eklund,Lars-Goran",SWE,2300
"Eklund,Mathias",SWE,2235
"Ekstroem,Roland",SUI,2415
"Ekstrom, Folke",SWE,2400
"El Ghagah, Youssef",EGY,2255
"El Ghaidi, I",LBA,2205
"El Kreni, N",LBA,2205
"El-Mezwaghi, Husein",LBA,2205
"El.Arousy,Abdul.Hameed",EGY,2355
"El.Assiouti,Sheriff",EGY,2385
"El.Ghazali,Youssef.M",EGY,2300
"El.Taher,Fouad",EGY,2400
"Elbilia,Jacques",MAR,2220
"Eley, Brian",ENG,2335
"Elguezabal-Varela, Daniel",ARG,2310
"Eliet,Nicolas",FRA,2225
"Eliet,Renaud",FRA,2235
"Elina,",RUS,2005
"Elinson,Eliahu",ISR,2205
"Eliskases, Erich",ARG,2430
"Elissalt.Cardenas,Hector",CUB,2265
"Elizakov, A",RUS,2320
"Eljanov,Vladimir",UKR,2350
"Ellinger,Hans.Dr",GER,2300
"Ellrich, Paul",GER,2285
"Elsen,Mark",GER,2220
"Elseth,Roar",NOR,2340
"Elters, Antoine",URU,2240
"Elyoseph, Harel",ISR,2335
"Emelin, V.",RUS,2345
"Emeljanov, Artur",RUS,2280
"Emma,Jaime",ARG,2405
"Emms,John.M",ENG,2430
"Emodi,Barnabas",HUN,2215
"Emodi,Gyula",HUN,2345
"Enders,Peter",GER,2475
"Eng,Holger.Dr",GER,2325
"Engedal, Kim-Nikolai",NOR,2260
"Engel,Berthold",GER,2275
"Engelbert,Christoph",GER,2275
"Engqvist,Thomas",SWE,2395
"Engsner,Joakim",SWE,2235
"Engstrom, Kaj",SWE,2260
"Enhbat,Cendragchaa",MGL,2320
"Enhbat,Tegshsuren",MGL,2205
"Enklaar, Bertus F",NED,2400
"Eolian, Levon S",ARM,2440
"Eperjesi,Laszlo",HUN,2340
"Epishin,Vladimir",RUS,2620
"Eppinger, Georg",GER,2285
"Epstein,Esther",USA,2255
"Erdelyi,Tamas",HUN,2370
"Erdeus,Gheorghe",ROM,2345
"Erdogan,Hakan",TUR,2325
"Eremina, Natalia",LAT,2050
"Erenska-Radzewska,Hanna",POL,2275
"Erenski, Przemyslaw",POL,2265
"Eretova,Jana",CZE,2065
"Eretova,Kveta",CZE,2130
"Erikalov,A",RUS,2275
"Eriksson, Magnus",SWE,2295
"Eriksson,Anders",SWE,2270
"Eriksson,Jorgen",SWE,2220
"Eriksson,Mats",SWE,2275
"Erismann,Peter",SUI,2250
"Erker, Egon Dr.",GER,2250
"Erlingsson, Jonas P",ISL,2240
"Ermeni,Avni",YUG,2240
"Ermenkov,Evgenij",BUL,2505
"Erneste,Inguna",LAT,2320
"Ernst,Rolf",GER,2320
"Ernst,Thomas",SWE,2540
"Ershova,Svetlana",RUS,2180
"Erskine, James",USA,2300
"Ervin, Roy C",USA,2395
"Esain Manresa, Miguel",ESP,2260
"Escalante, Rafael",VEN,2205
"Escandell,Juan.C",ARG,2310
"Escobar,Telmo",ARG,2215
"Escobedo.Tinajero,Alberto",MEX,2220
"Escofet, Jaime",URU,2225
"Escondrillas, Carlos",MEX,2305
"Eshenko, D",RUS,2180
"Eslon,Jaan",SWE,2420
"Espig,Gesine",GER,2135
"Espig,Lutz",GER,2415
"Espig,Thomas",GER,2270
"Espini,Miguel",CUB,2240
"Espinosa,Julio",CUB,2275
"Espinosa,Rafael",MEX,2430
"Estevez, Guillermo",CUB,2330
"Estimo, Samuel",PHI,2295
"Estival,Alain",FRA,2270
"Estrada.Nieto,Julian",MEX,2275
"Estrella.Vidiella,Jordi",ESP,2315
"Estremera.Panos,Sergio",ESP,2330
"Etchegaray,Patrice",FRA,2255
"Etmans,Maarten..D",NED,2230
"Etokowo, I",NGR,2005
"Etruk, Rein T",EST,2405
"Ettinger, Amir",ISR,2225
"Eustache,Boris",FRA,2205
"Evangelisti,Claudio",ITA,2265
"Evans, C A",NZL,2300
"Evans, Larry M.",USA,2470
"Evans,Larry.D",USA,2315
"Evtimova,",BUL,2005
"Evtouchenko-Boulongne, Nina",FRA,2005
"Ezsol,Miklos",HUN,2325
"Faas, A",RUS,2270
"Fabbri, Mario",ITA,2225
"Fabian, Lajos",HUN,2255
"Fabiano,Giuseppe",ITA,2250
"Fabisch,Christian",AUT,2205
"Fabre.Vila,Miguel",ESP,2325
"Fabrega, B",PAN,2250
"Fabrega,Enrique",PAN,2260
"Fabri, Ferenc",HUN,2265
"Fabris,Alberto",ITA,2220
"Fabrowski, Janusz",POL,2285
"Fabry,Robert",SVK,2240
"Fahnenschmidt,Gerhard.Dr",GER,2375
"Fahrner,Kurt",AUT,2260
"Faibisovich,Vadim..Z",RUS,2440
"Fairclough, Neil",JAM,2220
"Fajdetic,Hrvoje",CRO,2245
"Fakhiridou,Ekaterini",GRE,2080
"Falchetta, Giovanni",ITA,2210
"Falcon Martin, Carlos",ESP,2260
"Falcon, Raymond",PUR,2210
"Falk,Ulrich.Dr",GER,2240
"Fancsy,Imre",HUN,2310
"Fandino,Roquelina",CUB,2050
"Fang, Christopher",USA,2220
"Fang,Joseph",USA,2335
"Fappas,",GRE,2235
"Farago,Ivan",HUN,2520
"Farago,Sandor",HUN,2385
"Fardell, D.",AUS,2205
"Fares, Al-Geran",KUW,2280
"Faria,Paulo.R.M",BRA,2345
"Farias, Sergio A.",BRA,2220
"Farkas, Jozsef",HUN,2275
"Farkas, Rene",ROM,2040
"Farkas, Tunde",HUN,2050
"Farkas, Zsolt",HUN,2240
"Farkas,Gyula",HUN,2230
"Farkas,Szabolcs",HUN,2225
"Farkas,Tibor",YUG,2310
"Farooqui, Zahiruddin",PAK,2230
"Fassl,Erich",AUT,2245
"Fatalibekova,Elena",RUS,2270
"Fati, F. M.",IRQ,2005
"Fatin, Tarek",EGY,2385
"Fauland,Alexander",AUT,2440
"Fauvel, Philippe",FRA,2355
"Fauzi, Achmad",INA,2225
"Favaro, Edmar F.",BRA,2310
"Fayard,Alain",FRA,2265
"Fecht, Hans-Peter",GER,2245
"Fedder, Steen",DEN,2400
"Federau,Juergen",GER,2315
"Federl, Alan R",USA,2225
"Fedorov,Alexei",BLR,2455
"Fedorov,Vladislav",RUS,2395
"Fedorowicz,John..P",USA,2530
"Feher,Attila",HUN,2205
"Feher,Gyula",HUN,2405
"Feher,Jozsef",HUN,2265
"Fehling,Michael",GER,2250
"Feibert,Fred",GER,2315
"Feibert,Petra",GER,2250
"Feick, Stefan",GER,2300
"Feigelson, Josif",RUS,2355
"Feistenauer,Fred",AUT,2300
"Fejzullahu,Afrim",YUG,2290
"Fekete,Albert",HUN,2230
"Feld,Petr",CZE,2390
"Feldman, Alexander",USA,2210
"Feldman,Steven",USA,2325
"Feldmann, V.",RUS,2340
"Felegyhazi,Laszlo",HUN,2240
"Feletar,Darko",CRO,2280
"Felix,Vaclav",CZE,2265
"Felkai,Agnes",HUN,2310
"Felmeri, Janos",HUN,2275
"Felsberger,Alfred",AUT,2315
"Fendel, Regina",GER,2005
"Feofanoviene, Rina",LTU,2040
"Fercec,Nenad",CRO,2375
"Ferenc, Peter",CZE,2245
"Ferenc,Jozef",POL,2295
"Ferguson, Bobby",USA,2235
"Fernandes,Alberto",POR,2220
"Fernandes,Antonio",POR,2440
"Fernandez Fernandez, A.",ESP,2305
"Fernandez, Bernardo",USA,2335
"Fernandez, Horacio",ARG,2225
"Fernandez, Ignacio",ARG,2260
"Fernandez, Juan-C",CUB,2395
"Fernandez, Martos E.",ESP,2335
"Fernandez,Antonio",CUB,2325
"Fernandez,Ciro.A",CUB,2280
"Fernandez,German",CUB,2265
"Fernandez,Jorge",ARG,2235
"Fernandez,Jose",ARG,2210
"Fernandez.Aguado,Enrique",ESP,2345
"Fernandez.Aguado,Juan.Luis",ESP,2290
"Fernandez.de.Pablo,Miguel.Angel",ESP,2290
"Fernandez.Garcia,Jose.Luis",ESP,2475
"Fernandez.Lopez,Felix",ESP,2330
"Fernandez.Murga,Roberto",ARG,2260
"Fernando, Lakshan",SRI,2235
"Ferraez, Jorge",MEX,2230
"Ferreira, Aida",POR,2005
"Ferreira, Antonio",POR,2295
"Ferreira, Nelson",ANG,2300
"Ferreira, Oscar",PAR,2275
"Ferrer-Lucas, Pepita",ESP,2120
"Ferrer.Duran,Martin",ESP,2265
"Ferretti,Folco",ITA,2270
"Ferris, David",AUS,2325
"Ferry,Roger",FRA,2245
"Fershter, Anatoly B",RUS,2360
"Fette,Martin",GER,2385
"Feuerstein, Arthur",USA,2240
"Feustel,Bernd",GER,2330
"Fiala, Jaroslav",CZE,2250
"Fichtl, Jiri",CZE,2220
"Fiedler,Torsten",GER,2330
"Fielding,Paul",USA,2250
"Fields, Paul H",USA,2260
"Fievet,Patrick",FRA,2270
"Figiel,Marek",POL,2360
"Fijalkowski, Marek",POL,2260
"Filep,Tibor",HUN,2240
"Filgueira,Hernan",ARG,2285
"Filguth, Rubens A.",BRA,2410
"Filichkina,S",RUS,2040
"Filip, Miroslav",CZE,2465
"Filipenko,Alexander..V",RUS,2375
"Filipovic, Biljana",YUG,2125
"Filipovic,Branko",YUG,2400
"Filipovic,Irena",YUG,2055
"Filipovich,David",CAN,2205
"Filipowicz, Andrzej",POL,2360
Findlay David John,SCO,2240
"Findlay,Ian.T",CAN,2335
"Finegold, Benjamin",USA,2465
"Finegold, Gina-L",USA,2115
"Fink, Andrew C",USA,2215
"Fink,Stanley",USA,2270
"Fink-Nunn,Petra",ENG,2115
"Finkenzeller, Arnold",GER,2255
"Finlayson, Shaun",ENG,2275
"Finnlaugsson,Gunnar",SWE,2210
"Finta, Erzsebet",HUN,2040
"Fiodorov, Vladimir I",RUS,2305
"Fiol,Fabrice",FRA,2205
"Fioramonti,Hung",SUI,2305
"Fiore,Mario",ITA,2280
"Fiorito,Fabian",ARG,2410
"Fiorucci, Mario",ARG,2210
"Firigou, Martha",GRE,2010
"Firt,Stanislav",CZE,2400
"Fischdick,Gisela",GER,2270
"Fischer, Ion",GER,2340
"Fischer, Robert J",USA,2780
"Fischer,Johann",AUT,2300
"Fischer,Johannes",GER,2310
"Fischer,Martin",GER,2315
"Fischer,Thomas",GER,2270
"Fischer-Nielsen, Jesper",DEN,2225
"Fischler,Wolfgang",AUT,2380
"Fisekovic, Milosav",YUG,2325
"Fishbein,Alexander",USA,2495
"Fising, Rolf",GER,2265
"Flatow, Alfred",AUS,2235
"Flear,Christine",FRA,2210
"Flear,Glenn.C",ENG,2495
"Fleck,Juergen",GER,2380
"Fleger,Herbert",GER,2260
"Flis,Jacek",POL,2355
"Floegel,Ulrich",GER,2275
"Floreen, David",USA,2330
"Flores,Patricio",CHI,2215
"Florescu,Codrut",ROM,2245
"Floresvillar,Luis.Miguel",MEX,2250
"Florezabihi, Ali",USA,2235
"Flueckiger,Christian",SUI,2245
"Fochtler,Ekkehard",GER,2290
"Fodor, Miklos",HUN,2290
"Fodor,Laszlo",YUG,2270
"Fodre,Sandor",HUN,2260
"Foerster, Andreas",GER,2215
"Foessmeier, Ulrich-Johann",GER,2310
"Fogarasi,Tibor",HUN,2445
"Foguelman, Alberto",ARG,2320
"Foguenne, Marc",BEL,2205
"Fohler, Claus",GER,2350
"Foigel, Igor",RUS,2415
"Foisor,Cristina.Adela.(IM)",ROM,2375
"Foisor,Ovidiu",ROM,2425
"Fokin,Sergey",RUS,2340
"Fokina, Natalia",RUS,2135
"Foldi, Jozsef",HUN,2275
"Foldi,Istvan",HUN,2325
"Folk,Petr",CZE,2295
"Folling, Magne",NOR,2230
"Foltz, Yuri",RUS,2375
"Fomina,Tatyana",EST,2240
"Fominyh,Alexander",RUS,2500
"Fontanilla, Girmie",PHI,2035
"Foo, Boon-Poh-Paul",MAS,2210
"Forbes,Cathy",ENG,2125
"Forchert,Martin",GER,2220
"Fordan,Tibor",HUN,2225
"Forgacs, Ferenc",HUN,2205
"Forgacs, Gyula",HUN,2310
"Forgacs,Attila",HUN,2220
"Forgacs,Jozsef",HUN,2300
"Forgo,Eva",HUN,2220
"Forintos,Gyozo..V",HUN,2445
"Forman, Gary R",USA,2260
"Formanek,Edward..W",USA,2305
"Fornal,Agnieszka",POL,2135
"Fornari, Giuseppe",ITA,2240
"Forster,Michael",ENG,2300
"Fossan,Erik",NOR,2315
"Fossan,Petter",NOR,2300
"Fosse, Dan Harald",NOR,2245
"Foster, Fenella",NZL,2020
"Foster, Nick",ENG,2280
"Foulon,Greta",BEL,2005
"Fouriki, Artemis",GRE,2075
"Fox, Nick",ENG,2210
"Fraczek,Dariusz",POL,2270
"Fradkin,Boris",RUS,2400
"Fraguela Gil, Jose M.",ESP,2260
"Franco.Ocampo,Zenon",ESP,2525
"Frangulea,Adrian",ROM,2210
"Franic,Milan",CRO,2375
"Frank, Bjoern",GER,2265
"Frank,Jozsef",HUN,2270
"Frank,Vladimir",CRO,2215
"Franke, Heribert",GER,2380
"Franke,Johannes",GER,2220
"Franke,Reiner",GER,2290
"Frankle,Jon",USA,2220
"Franklin,Chris",ENG,2250
"Franklin,Michael.J",ENG,2275
"Fransson, Peter",SWE,2220
"Franzen,Jozef",SVK,2315
"Franzoni,Giancarlo",SUI,2440
"Fraschini,Mariano",ARG,2330
"Frauensohn, Huebert",FRA,2240
"Frayle, Jorge",ARG,2370
"Frech, Karoly",HUN,2260
"Freckmann,Mark",GER,2300
"Frederick, Robert",FRA,2210
"Fredriksson,Leif",SWE,2270
"Freeman,Michael",NZL,2230
"Freider, Pjotr",RUS,2275
"Freijedo-Alvarez, Salvador",ESP,2335
"Freile, Javier",ECU,2215
"Freisler,Pavel",CZE,2400
"Frendzas,Panayotis",GRE,2285
"Frenkel, Oleg",USA,2290
"Frenkel, Vera",USA,2120
"Frey, Kenneth",MEX,2405
"Freynik, Thomas",GER,2260
"Freyre,Jorge",PUR,2255
"Frias,Victor..J",CHI,2460
"Friberg, Connie",SWE,2005
"Friberg, Hans",SWE,2265
"Frick,Christoph",GER,2240
"Frick,Renato",LIE,2210
"Fridh, Anton",SWE,2235
"Fridjonsson, Julius",ISL,2235
"Fridkin,Juri",RUS,2295
"Fridman,Daniel",LAT,2390
"Fridthjofsdottir, Sigurlaug",ISL,2005
"Friedel, Tom",USA,2295
"Friedgood,David",ENG,2290
"Friedman, Edward",USA,2290
"Friedman, Shmuel",ISR,2385
"Friedman,Aviv",ISR,2295
"Friedrich, U",GER,2270
"Friedrich,Norbert",GER,2310
"Friehoff, Heinz",GER,2255
"Fries-Nielsen,Jens.Ove",DEN,2395
"Fries-Nielsen,Niels.Jorgen",DEN,2380
"Friesenhahn, Harald",AUT,2345
"Frink,Ferenc",HUN,2305
"Fritsch, Rolf",GER,2220
"Fritsche,Lutz",GER,2395
"Fritz,Roland",GER,2325
"Fritze,Bernd",GER,2235
"Fritzinger, Dennis",USA,2215
"Frmesk, W",IRQ,2010
"Froeschl,Felix",AUT,2235
"Frog,Ilya",RUS,2370
"Frois,Antonio",POR,2380
"Frolov,Artur",UKR,2495
"Frolov,Y",RUS,2360
"From, Sigfred",DEN,2305
"Frometa,Zirka",CUB,2175
"Fromme, Ernst",GER,2325
"Frommelt,Hans-Juergen",GER,2255
"Fronczek, Bohdan",GER,2205
"Fronczek,Heinrich",GER,2260
"Frosch,Erich",AUT,2360
"Frumson,Y",RUS,2325
"Fruteau,Sabine",FRA,2090
"Ftacnik,Lubomir",SVK,2550
"Fucak,Emilijo",CRO,2285
"Fuchs, Bruce",USA,2230
"Fuchs,Reinhard",GER,2430
"Fudez,",VEN,2275
"Fuentes,Luis",CUB,2280
"Fuentes,Manuel",CUB,2350
"Fufuengmongkolkij, K.",THA,2205
"Fuglsang,Flemming",DEN,2325
"Fulgenzi,Ernesto",ARG,2355
"Fullbrook,Nigel",CAN,2220
"Fuller, Keith",ENG,2260
"Fuller,Maxwell.L",AUS,2285
"Fulton, A J",GCI,2205
"Fundoica, Leonardo",CUB,2210
"Funes, Andres",ARG,2225
"Furdzik,Rafal",POL,2235
"Furhoff,Johan",SWE,2270
"Furina,Svetlana",RUS,2185
"Furlan,Miha",SLO,2255
"Furman,Boris",RUS,2215
"Fusthy,Zsolt",HUN,2285
"Fyllingen,Roy.Harald",NOR,2320
"Gabaldon.Gomez,Miguel.Angel",ESP,2250
"Gabler, Bernd",GER,2320
"Gabriel,Christian",GER,2360
"Gabriel,Josef",GER,2315
"Gabriel,Robert",GER,2250
"Gaburici,Gheorghe",ROM,2210
"Gachon,Lionel",FRA,2270
"Gackic,Bojana",BIH,2025
"Gacso,Tibor",HUN,2260
"Gaertner,Guntram",AUT,2250
"Gaffar, Jamal",BRN,2205
"Gagarin,Vasilij",RUS,2410
"Gagliardi,Pietro",ITA,2240
"Gagloshvili,Raissa",RUS,2140
"Gaidatzis, Sotirios",GRE,2225
"Gaika, Pal",HUN,2215
"Gajadin, D",SUR,2205
"Gajic,Djordje",YUG,2335
"Gajic,Zoran",YUG,2270
"Gal, Lidia",ISR,2105
"Gal,Ami",ISR,2220
"Gal,Gabor",HUN,2205
"Gal,Karoly",HUN,2215
"Galagovsky, Carlos",ARG,2220
"Galakhov,S",RUS,2300
"Galandauer, Jan",CZE,2250
"Galanov,Boris",RUS,2385
"Galarza,Polo",ECU,2250
"Galdunts,Sergey",ARM,2465
"Galeev,Shamil",RUS,2265
"Galego,Luis",POR,2405
"Galic, Vukasin",YUG,2235
"Galic, Zeljko",BIH,2350
"Galindo, Ricardo",ARG,2260
"Gallagher,Joseph.G",SUI,2510
"Gallego,Ruben",AND,2260
"Gallego.Eraso,Francisco",ESP,2380
"Gallego.Eraso,Julia",ESP,2135
"Gallego.Jimenez,Victoriano",ESP,2405
"Galliamova-Ivanchuk,Alisa.(IM)",RUS,2410
"Gallinnis,Norbert",GER,2265
"Gallmeyer, Peter",DEN,2210
"Gallo,Enrico",ITA,2225
"Gallo,Jens",GER,2245
"Gallus, Gerald",GER,2285
"Galunov,Todor",BUL,2340
"Gamarra Caceres, Carlos",PAR,2285
"Gamble, Jeff",USA,2220
"Gamboa, Anibal",VEN,2205
"Gamboa,Nelson",COL,2405
"Ganbold,Odondoo",MGL,2325
"Ganchev, Georgi",BUL,2315
"Ganesan,Sankar",IND,2300
"Gangler, Zoltan",HUN,2260
"Gansvind,V.I",RUS,2150
"Gantet, Gerard",FRA,2230
"Gaponenko,Inna",UKR,2245
"Gaprindashvili, Paata",GEO,2265
"Gaprindashvili,Nona.(GM)",GEO,2450
"Gara,Gyorgy",HUN,2275
"Garabedian,Vahakn",FRA,2255
"Garbarino,Rodolfo",ARG,2370
"Garber, Stanislav",USA,2380
"Garbett,Paul.Anthony",NZL,2305
"Garces, Napoleon",ECU,2235
"Garcia Conesa, Gregorio",ESP,2270
"Garcia Martinez, Silvino",CUB,2420
"Garcia Padron, Mary Pino",ESP,2225
"Garcia Toledo, Pedro",PER,2265
"Garcia, Adrian",MEX,2255
"Garcia, Ana",URU,2005
"Garcia, Horacio",ARG,2270
"Garcia, Pedro J.",CUB,2280
"Garcia, Ricardo",ESP,2275
"Garcia, Wilfredo",CUB,2245
"Garcia,Alvaro",COL,2320
"Garcia,Gildardo",COL,2485
"Garcia,Jose.Luis",ESP,2270
"Garcia,Luis.E",COL,2290
"Garcia,Manuel.V",BRA,2295
"Garcia,Omar",CUB,2305
"Garcia,Osmel",CUB,2285
"Garcia,Raimundo",ARG,2365
"Garcia,Raul",AND,2270
"Garcia.Albarracin,Francisco",ESP,2330
"Garcia.Ares,Felix",ESP,2305
"Garcia.Callejo,Jesus",ESP,2275
"Garcia.Carbo,Marcial",ESP,2300
"Garcia.Fernandez,Carlos",ESP,2390
"Garcia.Ilundain,David",ESP,2420
"Garcia.Larrouy,Jose.Luis",ESP,2240
"Garcia.Luque,Agustin",ESP,2320
"Garcia.Melgar,Juan.Pablo",ESP,2335
"Garcia.Molla,Victor",ESP,2265
"Garcia.Munoz,Juan.J",ESP,2420
"Garcia.Padron,Jose",ESP,2440
"Garcia.Palermo,Carlos",ITA,2465
"Garcia.Trobat,Francisco",ESP,2305
"Garcia.Vicente,Nieves",ESP,2245
"Garkov, Mitko",BUL,2250
"Garma,Chito",PHI,2330
"Garmendez,Florentino",MEX,2325
"Garmendez.Gonzalez,Carlos",MEX,2240
"Garrard, Collin",ZIM,2205
"Garrido,Denis",FRA,2235
"Garriga.Nualart,Josep",ESP,2385
"Gasic,Bozidar",YUG,2270
"Gasiorowski,Ryszard",POL,2260
"Gasiunas, N",UKR,2145
"Gaspar,Zoltan",HUN,2210
"Gaspariants,Garry",RUS,2265
"Gaspariants,Vladimir",RUS,2350
"Gasser, Katherine",USA,2060
"Gast,Jonathan",SUI,2255
"Gast,Uriel",SUI,2255
"Gasztonyi, Endre",HUN,2295
